Time,Channel A
(ms),(A)

137.91231916,0.04513688
137.95327916,0.04513688
137.99423916,0.03595081
138.03519916,0.03595081
138.07615916,0.01763970
138.11711916,0.01763970
138.15807916,0.01763970
138.19903916,0.00845363
138.23999916,-0.00073244
138.28095916,0.01763970
138.32191916,-0.00991852
138.36287916,-0.01910459
138.40383916,-0.00991852
138.44479916,-0.01910459
138.48575916,0.15533920
138.52671916,-0.00991852
138.56767916,-0.01910459
138.60863916,-0.05581836
138.64959916,-0.01910459
138.69055916,-0.01910459
138.73151916,-0.01910459
138.77247916,-0.02829066
138.81343916,-0.01910459
138.85439916,-0.05581836
138.89535916,-0.04663229
138.93631916,-0.02829066
138.97727916,-0.00073244
139.01823916,-0.05581836
139.05919915,0.01763970
139.10015915,-0.04663229
139.14111915,-0.02829066
139.18207915,-0.06500443
139.22303915,-0.04663229
139.26399915,-0.05581836
139.30495915,-0.04663229
139.34591915,-0.02829066
139.38687915,-0.01910459
139.42783915,-0.04663229
139.46879915,-0.04663229
139.50975915,-0.01910459
139.55071915,-0.02829066
139.59167915,-0.05581836
139.63263915,-0.05581836
139.67359915,-0.02829066
139.71455915,-0.03747673
139.75551915,0.09106724
139.79647915,-0.02829066
139.83743915,-0.04663229
139.87839915,-0.02829066
139.91935915,-0.01910459
139.96031915,-0.00991852
140.00127915,-0.03747673
140.04223915,-0.03747673
140.08319915,-0.01910459
140.12415915,-0.02829066
140.16511915,-0.01910459
140.20607915,-0.04663229
140.24703915,-0.01910459
140.28799915,-0.02829066
140.32895915,-0.01910459
140.36991915,0.00845363
140.41087915,-0.00073244
140.45183915,-0.01910459
140.49279915,-0.00991852
140.53375915,-0.01910459
140.57471915,-0.00991852
140.61567915,-0.00073244
140.65663915,-0.00991852
140.69759914,0.01763970
140.73855914,-0.02829066
140.77951914,-0.00073244
140.82047914,-0.00991852
140.86143914,0.01763970
140.90239914,0.01763970
140.94335914,-0.00073244
140.98431914,-0.01910459
141.02527914,-0.02829066
141.06623914,0.00845363
141.10719914,0.01763970
141.14815914,-0.01910459
141.18911914,0.02679525
141.23007914,0.01763970
141.27103914,0.00845363
141.31199914,0.03595081
141.35295914,0.00845363
141.39391914,0.04513688
141.43487914,0.01763970
141.47583914,-0.02829066
141.51679914,-0.04663229
141.55775914,0.00845363
141.59871914,0.07269509
141.63967914,0.04513688
141.68063914,0.09106724
141.72159914,0.08188117
141.76255914,0.10022280
141.80351914,0.09106724
141.84447914,0.01763970
141.88543914,0.03595081
141.92639914,0.09106724
141.96735914,0.04513688
142.00831914,0.07269509
142.04927914,0.03595081
142.09023914,0.11859490
142.13119914,0.04513688
142.17215914,0.11859490
142.21311914,0.12778100
142.25407914,0.05432295
142.29503914,0.21042510
142.33599913,0.02679525
142.37695913,0.00845363
142.41791913,0.13696710
142.45887913,0.11859490
142.49983913,0.10022280
142.54079913,0.12778100
142.58175913,0.09106724
142.62271913,0.07269509
142.66367913,0.08188117
142.70463913,0.09106724
142.74559913,0.09106724
142.78655913,0.09106724
142.82751913,0.06350902
142.86847913,0.11859490
142.90943913,0.05432295
142.95039913,0.09106724
142.99135913,0.02679525
143.03231913,0.07269509
143.07327913,0.12778100
143.11423913,0.09106724
143.15519913,0.09106724
143.19615913,0.11859490
143.23711913,0.00845363
143.27807913,0.16449480
143.31903913,0.09106724
143.35999913,0.09106724
143.40095913,0.10022280
143.44191913,0.12778100
143.48287913,0.10940890
143.52383913,0.16449480
143.56479913,0.08188117
143.60575913,0.09106724
143.64671913,0.04513688
143.68767913,0.09106724
143.72863913,0.15533920
143.76959913,0.01763970
143.81055913,0.03595081
143.85151913,-0.00073244
143.89247913,0.16449480
143.93343913,0.03595081
143.97439913,0.15533920
144.01535912,0.02679525
144.05631912,0.12778100
144.09727912,0.12778100
144.13823912,0.15533920
144.17919912,0.06350902
144.22015912,0.10022280
144.26111912,0.01763970
144.30207912,0.13696710
144.34303912,0.12778100
144.38399912,0.16449480
144.42495912,0.05432295
144.46591912,0.10022280
144.50687912,0.12778100
144.54783912,0.15533920
144.58879912,0.20123910
144.62975912,0.20123910
144.67071912,0.16449480
144.71167912,0.16449480
144.75263912,0.14615320
144.79359912,0.15533920
144.83455912,0.12778100
144.87551912,0.09106724
144.91647912,0.13696710
144.95743912,0.12778100
144.99839912,0.16449480
145.03935912,0.13696710
145.08031912,0.16449480
145.12127912,0.18286690
145.16223912,0.21042510
145.20319912,0.13696710
145.24415912,0.27469710
145.28511912,0.22876680
145.32607912,0.23795280
145.36703912,0.20123910
145.40799912,0.13696710
145.44895912,-0.00073244
145.48991912,-0.09256265
145.53087912,-0.19354840
145.57183912,-0.30372020
145.61279912,-0.34965060
145.65375911,-0.40473650
145.69471911,-0.51490830
145.73567911,-0.55165260
145.77663911,-0.58836630
145.81759911,-0.62511060
145.85855911,-0.68019660
145.89951911,-0.71691040
145.94047911,-0.79955450
145.98143911,-0.75365460
146.02239911,-0.79036840
146.06335911,-0.75365460
146.10431911,-0.82708220
146.14527911,-0.82708220
146.18623911,-0.84545430
146.22719911,-0.85464040
146.26815911,-0.82708220
146.30911911,-0.83626820
146.35007911,-0.83626820
146.39103911,-0.83626820
146.43199911,-0.80874060
146.47295911,-0.79036840
146.51391911,-0.76281020
146.55487911,-0.75365460
146.59583911,-0.72609640
146.63679911,-0.70772420
146.67775911,-0.68019660
146.71871911,-0.64345230
146.75967911,-0.63426620
146.80063911,-0.56999420
146.84159911,-0.53328040
146.88255911,-0.53328040
146.92351911,-0.49653620
146.96447911,-0.46900840
147.00543911,-0.43226420
147.04639911,-0.42310860
147.08735911,-0.39555040
147.12831911,-0.35883670
147.16927911,-0.34965060
147.21023911,-0.31290630
147.25119911,-0.29456470
147.29215910,-0.27619250
147.33311910,-0.25782040
147.37407910,-0.21192050
147.41503910,-0.21192050
147.45599910,-0.20273450
147.49695910,-0.17517620
147.53791910,-0.16602070
147.57887910,-0.14764860
147.61983910,-0.13846250
147.66079910,-0.12927640
147.70175910,-0.11090430
147.74271910,-0.10174870
147.78367910,-0.09256265
147.82463910,-0.06500443
147.86559910,-0.05581836
147.90655910,-0.05581836
147.94751910,-0.04663229
147.98847910,-0.01910459
148.02943910,-0.01910459
148.07039910,0.00845363
148.11135910,-0.00073244
148.15231910,0.01763970
148.19327910,0.01763970
148.23423910,0.04513688
148.27519910,0.01763970
148.31615910,0.05432295
148.35711910,0.02679525
148.39807910,0.08188117
148.43903910,0.04513688
148.47999910,0.05432295
148.52095910,0.06350902
148.56191910,0.04513688
148.60287910,0.10022280
148.64383910,0.05432295
148.68479910,0.06350902
148.72575910,0.07269509
148.76671910,0.05432295
148.80767910,0.07269509
148.84863910,0.08188117
148.88959910,0.06350902
148.93055909,0.14615320
148.97151909,0.09106724
149.01247909,0.09106724
149.05343909,0.00845363
149.09439909,0.09106724
149.13535909,0.09106724
149.17631909,0.09106724
149.21727909,0.09106724
149.25823909,0.09106724
149.29919909,0.09106724
149.34015909,0.09106724
149.38111909,0.12778100
149.42207909,0.09106724
149.46303909,0.10022280
149.50399909,0.07269509
149.54495909,0.09106724
149.58591909,0.10940890
149.62687909,0.09106724
149.66783909,0.09106724
149.70879909,0.08188117
149.74975909,0.09106724
149.79071909,0.09106724
149.83167909,0.12778100
149.87263909,0.09106724
149.91359909,0.01763970
149.95455909,0.09106724
149.99551909,0.10940890
150.03647909,0.08188117
150.07743909,0.09106724
150.11839909,0.08188117
150.15935909,0.05432295
150.20031909,0.09106724
150.24127909,0.09106724
150.28223909,0.07269509
150.32319909,0.09106724
150.36415909,0.07269509
150.40511909,0.08188117
150.44607909,0.07269509
150.48703909,0.09106724
150.52799909,0.04513688
150.56895908,0.08188117
150.60991908,0.08188117
150.65087908,0.06350902
150.69183908,0.07269509
150.73279908,0.08188117
150.77375908,0.08188117
150.81471908,0.04513688
150.85567908,0.05432295
150.89663908,0.06350902
150.93759908,0.09106724
150.97855908,0.05432295
151.01951908,0.04513688
151.06047908,0.04513688
151.10143908,0.08188117
151.14239908,0.04513688
151.18335908,0.03595081
151.22431908,0.07269509
151.26527908,0.03595081
151.30623908,0.07269509
151.34719908,0.04513688
151.38815908,0.02679525
151.42911908,0.01763970
151.47007908,0.04513688
151.51103908,0.01763970
151.55199908,0.03595081
151.59295908,-0.00073244
151.63391908,0.02679525
151.67487908,0.01763970
151.71583908,-0.00991852
151.75679908,-0.02829066
151.79775908,0.01763970
151.83871908,0.09106724
151.87967908,0.04513688
151.92063908,0.02679525
151.96159908,-0.04663229
152.00255908,0.00845363
152.04351908,-0.06500443
152.08447908,-0.08337657
152.12543908,0.01763970
152.16639908,-0.01910459
152.20735907,-0.03747673
152.24831907,-0.01910459
152.28927907,-0.00073244
152.33023907,-0.01910459
152.37119907,-0.08337657
152.41215907,-0.01910459
152.45311907,-0.02829066
152.49407907,0.01763970
152.53503907,-0.12009030
152.57599907,-0.01910459
152.61695907,-0.00073244
152.65791907,-0.18436230
152.69887907,-0.07419050
152.73983907,0.00845363
152.78079907,0.00845363
152.82175907,-0.03747673
152.86271907,-0.02829066
152.90367907,0.01763970
152.94463907,-0.05581836
152.98559907,-0.05581836
153.02655907,-0.09256265
153.06751907,0.01763970
153.10847907,-0.07419050
153.14943907,-0.05581836
153.19039907,-0.05581836
153.23135907,-0.09256265
153.27231907,-0.06500443
153.31327907,-0.09256265
153.35423907,-0.10174870
153.39519907,-0.02829066
153.43615907,-0.09256265
153.47711907,-0.12927640
153.51807907,-0.03747673
153.55903907,-0.05581836
153.59999907,-0.00991852
153.64095907,-0.10174870
153.68191907,-0.02829066
153.72287907,-0.03747673
153.76383907,-0.09256265
153.80479907,-0.09256265
153.84575907,-0.00073244
153.88671906,-0.04663229
153.92767906,-0.05581836
153.96863906,-0.09256265
154.00959906,-0.12009030
154.05055906,-0.12009030
154.09151906,-0.06500443
154.13247906,-0.08337657
154.17343906,-0.09256265
154.21439906,-0.07419050
154.25535906,-0.05581836
154.29631906,-0.12927640
154.33727906,-0.15683460
154.37823906,-0.16602070
154.41919906,-0.05581836
154.46015906,-0.35883670
154.50111906,-0.16602070
154.54207906,-0.09256265
154.58303906,-0.02829066
154.62399906,-0.13846250
154.66495906,-0.09256265
154.70591906,-0.10174870
154.74687906,-0.09256265
154.78783906,-0.17517620
154.82879906,-0.12009030
154.86975906,-0.12927640
154.91071906,-0.16602070
154.95167906,-0.12009030
154.99263906,-0.15683460
155.03359906,-0.10174870
155.07455906,-0.10174870
155.11551906,-0.09256265
155.15647906,-0.20273450
155.19743906,-0.13846250
155.23839906,-0.20273450
155.27935906,-0.26700650
155.32031906,-0.22110660
155.36127906,-0.20273450
155.40223906,-0.15683460
155.44319906,-0.04663229
155.48415906,0.00845363
155.52511905,0.07269509
155.56607905,0.16449480
155.60703905,0.23795280
155.64799905,0.23795280
155.68895905,0.34815520
155.72991905,0.34815520
155.77087905,0.42158270
155.81183905,0.41242720
155.85279905,0.46751310
155.89375905,0.44914090
155.93471905,0.48585470
155.97567905,0.50422680
156.01663905,0.55012670
156.05759905,0.53178500
156.09855905,0.54097110
156.13951905,0.54097110
156.18047905,0.56849880
156.22143905,0.55931280
156.26239905,0.56849880
156.30335905,0.54097110
156.34431905,0.55012670
156.38527905,0.55012670
156.42623905,0.52259900
156.46719905,0.51341290
156.50815905,0.50422680
156.54911905,0.49504070
156.59007905,0.49504070
156.63103905,0.47669910
156.67199905,0.45832700
156.71295905,0.43995480
156.75391905,0.42158270
156.79487905,0.40324110
156.83583905,0.38486890
156.87679905,0.37568290
156.91775905,0.34815520
156.95871905,0.32978300
156.99967905,0.30222480
157.04063905,0.29303880
157.08159905,0.27469710
157.12255905,0.26551100
157.16351904,0.23795280
157.20447904,0.22876680
157.24543904,0.21042510
157.28639904,0.20123910
157.32735904,0.19205300
157.36831904,0.17368080
157.40927904,0.16449480
157.45023904,0.16449480
157.49119904,0.14615320
157.53215904,0.12778100
157.57311904,0.10940890
157.61407904,0.10022280
157.65503904,0.09106724
157.69599904,0.09106724
157.73695904,0.00845363
157.77791904,0.08188117
157.81887904,0.07269509
157.85983904,0.05432295
157.90079904,0.04513688
157.94175904,0.02679525
157.98271904,-0.03747673
158.02367904,0.02679525
158.06463904,0.01763970
158.10559904,0.00845363
158.14655904,0.03595081
158.18751904,-0.00073244
158.22847904,0.00845363
158.26943904,-0.00073244
158.31039904,-0.00073244
158.35135904,-0.00991852
158.39231904,-0.01910459
158.43327904,-0.00991852
158.47423904,-0.01910459
158.51519904,-0.01910459
158.55615904,-0.00991852
158.59711904,-0.01910459
158.63807904,-0.01910459
158.67903904,-0.04663229
158.71999904,-0.02829066
158.76095904,-0.01910459
158.80191903,-0.02829066
158.84287903,-0.04663229
158.88383903,-0.01910459
158.92479903,-0.02829066
158.96575903,-0.03747673
159.00671903,-0.03747673
159.04767903,-0.03747673
159.08863903,-0.04663229
159.12959903,-0.04663229
159.17055903,-0.05581836
159.21151903,-0.04663229
159.25247903,-0.03747673
159.29343903,-0.04663229
159.33439903,-0.01910459
159.37535903,-0.04663229
159.41631903,-0.04663229
159.45727903,-0.02829066
159.49823903,-0.05581836
159.53919903,-0.00991852
159.58015903,-0.04663229
159.62111903,-0.03747673
159.66207903,-0.01910459
159.70303903,-0.04663229
159.74399903,-0.02829066
159.78495903,-0.05581836
159.82591903,-0.00073244
159.86687903,-0.02829066
159.90783903,-0.01910459
159.94879903,-0.02829066
159.98975903,-0.02829066
160.03071903,-0.03747673
160.07167903,-0.01910459
160.11263903,-0.02829066
160.15359903,0.01763970
160.19455903,-0.02829066
160.23551903,-0.08337657
160.27647903,-0.02829066
160.31743903,-0.01910459
160.35839903,-0.04663229
160.39935903,-0.00991852
160.44031902,-0.02829066
160.48127902,-0.01910459
160.52223902,-0.01910459
160.56319902,-0.01910459
160.60415902,-0.00991852
160.64511902,0.01763970
160.68607902,-0.01910459
160.72703902,-0.01910459
160.76799902,-0.00991852
160.80895902,0.01763970
160.84991902,0.01763970
160.89087902,0.01763970
160.93183902,-0.00073244
160.97279902,0.01763970
161.01375902,0.03595081
161.05471902,0.01763970
161.09567902,0.00845363
161.13663902,0.00845363
161.17759902,0.01763970
161.21855902,-0.00073244
161.25951902,-0.09256265
161.30047902,0.03595081
161.34143902,0.06350902
161.38239902,0.00845363
161.42335902,0.06350902
161.46431902,0.01763970
161.50527902,0.01763970
161.54623902,0.02679525
161.58719902,0.08188117
161.62815902,-0.01910459
161.66911902,0.06350902
161.71007902,-0.02829066
161.75103902,0.07269509
161.79199902,-0.00073244
161.83295902,0.01763970
161.87391902,-0.05581836
161.91487902,0.05432295
161.95583902,0.04513688
161.99679902,0.10022280
162.03775902,-0.00073244
162.07871901,0.06350902
162.11967901,0.04513688
162.16063901,0.12778100
162.20159901,0.05432295
162.24255901,0.11859490
162.28351901,0.10022280
162.32447901,0.10022280
162.36543901,0.09106724
162.40639901,0.08188117
162.44735901,0.09106724
162.48831901,0.07269509
162.52927901,0.07269509
162.57023901,0.09106724
162.61119901,0.04513688
162.65215901,0.06350902
162.69311901,0.03595081
162.73407901,0.10940890
162.77503901,0.01763970
162.81599901,0.10022280
162.85695901,0.10022280
162.89791901,0.11859490
162.93887901,0.05432295
162.97983901,0.09106724
163.02079901,0.14615320
163.06175901,0.06350902
163.10271901,0.15533920
163.14367901,0.06350902
163.18463901,0.09106724
163.22559901,0.09106724
163.26655901,0.12778100
163.30751901,0.09106724
163.34847901,0.05432295
163.38943901,0.16449480
163.43039901,0.16449480
163.47135901,0.05432295
163.51231901,0.09106724
163.55327901,0.15533920
163.59423901,0.16449480
163.63519901,0.05432295
163.67615901,0.05432295
163.71711901,0.01763970
163.75807900,0.15533920
163.79903900,0.19205300
163.83999900,0.14615320
163.88095900,0.16449480
163.92191900,0.03595081
163.96287900,0.11859490
164.00383900,0.15533920
164.04479900,0.12778100
164.08575900,0.19205300
164.12671900,0.16449480
164.16767900,0.10940890
164.20863900,0.14615320
164.24959900,0.20123910
164.29055900,0.12778100
164.33151900,0.17368080
164.37247900,0.17368080
164.41343900,0.09106724
164.45439900,0.22876680
164.49535900,0.15533920
164.53631900,0.09106724
164.57727900,0.14615320
164.61823900,0.15533920
164.65919900,0.02679525
164.70015900,0.21042510
164.74111900,0.09106724
164.78207900,0.14615320
164.82303900,0.12778100
164.86399900,0.16449480
164.90495900,0.09106724
164.94591900,0.13696710
164.98687900,0.07269509
165.02783900,0.30222480
165.06879900,0.12778100
165.10975900,0.16449480
165.15071900,0.15533920
165.19167900,0.16449480
165.23263900,0.23795280
165.27359900,0.20123910
165.31455900,0.20123910
165.35551900,0.09106724
165.39647899,-0.05581836
165.43743899,-0.10174870
165.47839899,-0.22110660
165.51935899,-0.23944820
165.56031899,-0.33127840
165.60127899,-0.44145020
165.64223899,-0.42310860
165.68319899,-0.55165260
165.72415899,-0.56999420
165.76511899,-0.68019660
165.80607899,-0.68019660
165.84703899,-0.73528240
165.88799899,-0.75365460
165.92895899,-0.79955450
165.96991899,-0.79036840
166.01087899,-0.81792660
166.05183899,-0.81792660
166.09279899,-0.78118230
166.13375899,-0.86382640
166.17471899,-0.84545430
166.21567899,-0.85464040
166.25663899,-0.84545430
166.29759899,-0.86382640
166.33855899,-0.82708220
166.37951899,-0.80874060
166.42047899,-0.79036840
166.46143899,-0.79036840
166.50239899,-0.75365460
166.54335899,-0.71691040
166.58431899,-0.71691040
166.62527899,-0.68019660
166.66623899,-0.65263840
166.70719899,-0.62511060
166.74815899,-0.58836630
166.78911899,-0.56083860
166.83007899,-0.53328040
166.87103899,-0.49653620
166.91199899,-0.45982240
166.95295899,-0.45982240
166.99391899,-0.42310860
167.03487898,-0.40473650
167.07583898,-0.35883670
167.11679898,-0.34965060
167.15775898,-0.33127840
167.19871898,-0.30372020
167.23967898,-0.27619250
167.28063898,-0.26700650
167.32159898,-0.28537860
167.36255898,-0.22110660
167.40351898,-0.20273450
167.44447898,-0.19354840
167.48543898,-0.16602070
167.52639898,-0.16602070
167.56735898,-0.15683460
167.60831898,-0.12927640
167.64927898,-0.13846250
167.69023898,-0.09256265
167.73119898,-0.09256265
167.77215898,-0.06500443
167.81311898,-0.05581836
167.85407898,-0.05581836
167.89503898,-0.04663229
167.93599898,-0.02829066
167.97695898,-0.01910459
168.01791898,-0.01910459
168.05887898,-0.00991852
168.09983898,-0.00991852
168.14079898,0.01763970
168.18175898,0.01763970
168.22271898,0.01763970
168.26367898,0.01763970
168.30463898,0.03595081
168.34559898,0.03595081
168.38655898,0.03595081
168.42751898,0.04513688
168.46847898,0.05432295
168.50943898,0.07269509
168.55039898,0.04513688
168.59135898,0.05432295
168.63231898,0.06350902
168.67327897,0.08188117
168.71423897,0.07269509
168.75519897,0.06350902
168.79615897,0.08188117
168.83711897,0.08188117
168.87807897,0.03595081
168.91903897,0.08188117
168.95999897,0.08188117
169.00095897,0.10940890
169.04191897,0.08188117
169.08287897,0.06350902
169.12383897,0.09106724
169.16479897,0.07269509
169.20575897,0.14615320
169.24671897,0.09106724
169.28767897,0.09106724
169.32863897,0.10022280
169.36959897,0.09106724
169.41055897,0.09106724
169.45151897,0.10022280
169.49247897,0.09106724
169.53343897,0.09106724
169.57439897,0.10022280
169.61535897,0.09106724
169.65631897,0.12778100
169.69727897,0.09106724
169.73823897,0.09106724
169.77919897,0.09106724
169.82015897,0.09106724
169.86111897,0.00845363
169.90207897,0.09106724
169.94303897,0.09106724
169.98399897,0.08188117
170.02495897,0.09106724
170.06591897,0.09106724
170.10687897,0.04513688
170.14783897,0.08188117
170.18879897,0.09106724
170.22975897,0.07269509
170.27071897,0.08188117
170.31167896,0.06350902
170.35263896,0.09106724
170.39359896,0.07269509
170.43455896,0.10022280
170.47551896,0.07269509
170.51647896,0.08188117
170.55743896,0.05432295
170.59839896,0.06350902
170.63935896,0.05432295
170.68031896,0.06350902
170.72127896,0.04513688
170.76223896,0.03595081
170.80319896,0.05432295
170.84415896,0.04513688
170.88511896,0.03595081
170.92607896,0.04513688
170.96703896,0.05432295
171.00799896,0.07269509
171.04895896,0.01763970
171.08991896,0.07269509
171.13087896,0.03595081
171.17183896,0.07269509
171.21279896,0.09106724
171.25375896,0.03595081
171.29471896,0.04513688
171.33567896,0.09106724
171.37663896,0.06350902
171.41759896,0.05432295
171.45855896,-0.02829066
171.49951896,-0.01910459
171.54047896,0.05432295
171.58143896,0.00845363
171.62239896,0.11859490
171.66335896,-0.00073244
171.70431896,0.02679525
171.74527896,-0.00073244
171.78623896,0.03595081
171.82719896,-0.00073244
171.86815896,0.05432295
171.90911896,0.00845363
171.95007895,0.01763970
171.99103895,0.02679525
172.03199895,0.03595081
172.07295895,0.03595081
172.11391895,0.05432295
172.15487895,0.05432295
172.19583895,0.08188117
172.23679895,-0.05581836
172.27775895,-0.01910459
172.31871895,-0.00073244
172.35967895,0.01763970
172.40063895,-0.06500443
172.44159895,0.00845363
172.48255895,0.03595081
172.52351895,-0.02829066
172.56447895,-0.06500443
172.60543895,0.01763970
172.64639895,-0.01910459
172.68735895,-0.08337657
172.72831895,-0.07419050
172.76927895,-0.07419050
172.81023895,0.01763970
172.85119895,-0.01910459
172.89215895,-0.06500443
172.93311895,-0.10174870
172.97407895,0.01763970
173.01503895,-0.03747673
173.05599895,0.02679525
173.09695895,-0.06500443
173.13791895,-0.08337657
173.17887895,-0.05581836
173.21983895,-0.07419050
173.26079895,-0.07419050
173.30175895,-0.05581836
173.34271895,-0.09256265
173.38367895,-0.04663229
173.42463895,-0.12927640
173.46559895,-0.05581836
173.50655895,-0.09256265
173.54751895,-0.01910459
173.58847895,-0.11090430
173.62943894,-0.01910459
173.67039894,-0.04663229
173.71135894,0.02679525
173.75231894,-0.12927640
173.79327894,-0.05581836
173.83423894,-0.14764860
173.87519894,0.00845363
173.91615894,-0.06500443
173.95711894,-0.05581836
173.99807894,-0.07419050
174.03903894,-0.02829066
174.07999894,-0.11090430
174.12095894,-0.06500443
174.16191894,-0.08337657
174.20287894,-0.09256265
174.24383894,-0.05581836
174.28479894,-0.12927640
174.32575894,-0.09256265
174.36671894,-0.16602070
174.40767894,-0.15683460
174.44863894,-0.10174870
174.48959894,-0.05581836
174.53055894,-0.12927640
174.57151894,-0.12927640
174.61247894,-0.09256265
174.65343894,-0.12009030
174.69439894,-0.12009030
174.73535894,-0.03747673
174.77631894,-0.09256265
174.81727894,-0.09256265
174.85823894,-0.08337657
174.89919894,-0.06500443
174.94015894,-0.12927640
174.98111894,-0.13846250
175.02207894,-0.17517620
175.06303894,-0.09256265
175.10399894,-0.16602070
175.14495894,-0.13846250
175.18591894,-0.19354840
175.22687894,-0.19354840
175.26783893,-0.23944820
175.30879893,-0.19354840
175.34975893,-0.17517620
175.39071893,0.05432295
175.43167893,-0.00991852
175.47263893,0.03595081
175.51359893,0.09106724
175.55455893,0.11859490
175.59551893,0.22876680
175.63647893,0.23795280
175.67743893,0.33896910
175.71839893,0.34815520
175.75935893,0.39405500
175.80031893,0.46751310
175.84127893,0.46751310
175.88223893,0.48585470
175.92319893,0.49504070
175.96415893,0.51341290
176.00511893,0.54097110
176.04607893,0.54097110
176.08703893,0.55931280
176.12799893,0.56849880
176.16895893,0.56849880
176.20991893,0.55931280
176.25087893,0.55931280
176.29183893,0.56849880
176.33279893,0.55012670
176.37375893,0.53178500
176.41471893,0.54097110
176.45567893,0.51341290
176.49663893,0.50422680
176.53759893,0.49504070
176.57855893,0.49504070
176.61951893,0.48585470
176.66047893,0.45832700
176.70143893,0.43076880
176.74239893,0.41242720
176.78335893,0.38486890
176.82431893,0.37568290
176.86527893,0.35731070
176.90623892,0.33896910
176.94719892,0.32059700
176.98815892,0.31141090
177.02911892,0.27469710
177.07007892,0.27469710
177.11103892,0.24713890
177.15199892,0.22876680
177.19295892,0.22876680
177.23391892,0.20123910
177.27487892,0.19205300
177.31583892,0.18286690
177.35679892,0.16449480
177.39775892,0.09106724
177.43871892,0.14615320
177.47967892,0.13696710
177.52063892,0.12778100
177.56159892,0.11859490
177.60255892,0.10022280
177.64351892,0.09106724
177.68447892,0.07269509
177.72543892,0.07269509
177.76639892,0.07269509
177.80735892,0.05432295
177.84831892,0.05432295
177.88927892,0.04513688
177.93023892,0.04513688
177.97119892,0.01763970
178.01215892,0.01763970
178.05311892,0.01763970
178.09407892,0.00845363
178.13503892,-0.00073244
178.17599892,-0.00073244
178.21695892,-0.00991852
178.25791892,-0.00991852
178.29887892,-0.00991852
178.33983892,-0.00991852
178.38079892,-0.01910459
178.42175892,-0.01910459
178.46271892,-0.01910459
178.50367892,-0.01910459
178.54463891,-0.01910459
178.58559891,-0.01910459
178.62655891,-0.02829066
178.66751891,-0.01910459
178.70847891,-0.02829066
178.74943891,-0.07419050
178.79039891,-0.02829066
178.83135891,-0.02829066
178.87231891,-0.05581836
178.91327891,-0.10174870
178.95423891,-0.04663229
178.99519891,-0.03747673
179.03615891,-0.01910459
179.07711891,-0.02829066
179.11807891,-0.02829066
179.15903891,-0.03747673
179.19999891,-0.01910459
179.24095891,-0.04663229
179.28191891,-0.02829066
179.32287891,-0.04663229
179.36383891,-0.00991852
179.40479891,-0.01910459
179.44575891,-0.03747673
179.48671891,-0.10174870
179.52767891,-0.02829066
179.56863891,-0.05581836
179.60959891,-0.05581836
179.65055891,-0.02829066
179.69151891,-0.02829066
179.73247891,-0.05581836
179.77343891,-0.02829066
179.81439891,-0.02829066
179.85535891,-0.00991852
179.89631891,-0.01910459
179.93727891,-0.02829066
179.97823891,-0.05581836
180.01919891,-0.05581836
180.06015891,-0.04663229
180.10111891,-0.01910459
180.14207891,-0.01910459
180.18303890,-0.00991852
180.22399890,-0.01910459
180.26495890,-0.13846250
180.30591890,-0.05581836
180.34687890,-0.00991852
180.38783890,0.00845363
180.42879890,0.12778100
180.46975890,-0.00991852
180.51071890,-0.01910459
180.55167890,-0.00991852
180.59263890,-0.06500443
180.63359890,-0.02829066
180.67455890,0.01763970
180.71551890,-0.00991852
180.75647890,-0.03747673
180.79743890,0.05432295
180.83839890,0.00845363
180.87935890,0.05432295
180.92031890,-0.03747673
180.96127890,0.05432295
181.00223890,0.01763970
181.04319890,0.01763970
181.08415890,-0.01910459
181.12511890,-0.00073244
181.16607890,-0.02829066
181.20703890,0.02679525
181.24799890,-0.00991852
181.28895890,0.02679525
181.32991890,0.02679525
181.37087890,0.06350902
181.41183890,-0.00073244
181.45279890,0.01763970
181.49375890,0.01763970
181.53471890,0.08188117
181.57567890,0.02679525
181.61663890,0.10022280
181.65759890,0.01763970
181.69855890,0.10022280
181.73951890,0.05432295
181.78047890,0.05432295
181.82143889,0.12778100
181.86239889,0.05432295
181.90335889,0.10022280
181.94431889,0.04513688
181.98527889,0.00845363
182.02623889,0.05432295
182.06719889,0.10022280
182.10815889,0.04513688
182.14911889,0.06350902
182.19007889,0.12778100
182.23103889,0.12778100
182.27199889,0.09106724
182.31295889,0.04513688
182.35391889,0.12778100
182.39487889,0.07269509
182.43583889,0.12778100
182.47679889,0.09106724
182.51775889,0.15533920
182.55871889,0.10940890
182.59967889,0.08188117
182.64063889,0.04513688
182.68159889,-0.05581836
182.72255889,0.05432295
182.76351889,0.08188117
182.80447889,0.12778100
182.84543889,0.02679525
182.88639889,0.12778100
182.92735889,0.07269509
182.96831889,0.09106724
183.00927889,0.03595081
183.05023889,0.05432295
183.09119889,0.02679525
183.13215889,0.19205300
183.17311889,0.13696710
183.21407889,-0.07419050
183.25503889,0.09106724
183.29599889,0.13696710
183.33695889,0.12778100
183.37791889,0.11859490
183.41887889,0.07269509
183.45983889,0.09106724
183.50079888,0.09106724
183.54175888,0.10940890
183.58271888,0.10022280
183.62367888,0.09106724
183.66463888,0.09106724
183.70559888,0.08188117
183.74655888,0.14615320
183.78751888,0.05432295
183.82847888,0.12778100
183.86943888,-0.00073244
183.91039888,0.20123910
