Time,Channel B
(ms),(V)

96.54271941,-211.55430000
96.58367941,-211.55430000
96.62463941,-211.55430000
96.66559941,-216.11680000
96.70655941,-216.11680000
96.74751941,-211.55430000
96.78847941,-216.11680000
96.82943941,-216.11680000
96.87039941,-216.11680000
96.91135941,-216.11680000
96.95231941,-216.11680000
96.99327941,-216.11680000
97.03423941,-216.11680000
97.07519941,-216.11680000
97.11615941,-216.11680000
97.15711941,-220.66410000
97.19807941,-220.66410000
97.23903941,-220.66410000
97.27999941,-220.66410000
97.32095941,-220.66410000
97.36191941,-220.66410000
97.40287941,-220.66410000
97.44383941,-220.66410000
97.48479941,-216.11680000
97.52575941,-220.66410000
97.56671941,-216.11680000
97.60767941,-216.11680000
97.64863941,-216.11680000
97.68959941,-216.11680000
97.73055941,-216.11680000
97.77151941,-216.11680000
97.81247941,-216.11680000
97.85343941,-216.11680000
97.89439941,-216.11680000
97.93535940,-216.11680000
97.97631940,-211.55430000
98.01727940,-211.55430000
98.05823940,-211.55430000
98.09919940,-211.55430000
98.14015940,-211.55430000
98.18111940,-211.55430000
98.22207940,-211.55430000
98.26303940,-207.00700000
98.30399940,-207.00700000
98.34495940,-207.00700000
98.38591940,-207.00700000
98.42687940,-207.00700000
98.46783940,-207.00700000
98.50879940,-202.45980000
98.54975940,-202.45980000
98.59071940,-207.00700000
98.63167940,-202.45980000
98.67263940,-202.45980000
98.71359940,-202.45980000
98.75455940,-202.45980000
98.79551940,-202.45980000
98.83647940,-197.89730000
98.87743940,-197.89730000
98.91839940,-197.89730000
98.95935940,-197.89730000
99.00031940,-193.35000000
99.04127940,-193.35000000
99.08223940,-188.80270000
99.12319940,-184.24020000
99.16415940,-184.24020000
99.20511940,-184.24020000
99.24607940,-184.24020000
99.28703940,-179.69300000
99.32799940,-179.69300000
99.36895940,-179.69300000
99.40991940,-175.14570000
99.45087940,-175.14570000
99.49183940,-170.58320000
99.53279940,-170.58320000
99.57375939,-170.58320000
99.61471939,-166.03590000
99.65567939,-161.48870000
99.69663939,-156.92620000
99.73759939,-156.92620000
99.77855939,-156.92620000
99.81951939,-152.37890000
99.86047939,-147.81640000
99.90143939,-147.81640000
99.94239939,-147.81640000
99.98335939,-147.81640000
100.02431939,-143.26910000
100.06527939,-138.72190000
100.10623939,-138.72190000
100.14719939,-138.72190000
100.18815939,-134.15940000
100.22911939,-134.15940000
100.27007939,-129.61210000
100.31103939,-129.61210000
100.35199939,-125.06480000
100.39295939,-125.06480000
100.43391939,-120.50230000
100.47487939,-120.50230000
100.51583939,-115.95510000
100.55679939,-115.95510000
100.59775939,-111.40780000
100.63871939,-111.40780000
100.67967939,-106.84530000
100.72063939,-106.84530000
100.76159939,-102.29800000
100.80255939,-97.73553000
100.84351939,-93.18827000
100.88447939,-93.18827000
100.92543939,-93.18827000
100.96639939,-88.64101000
101.00735939,-88.64101000
101.04831939,-84.07849000
101.08927939,-79.53123000
101.13023939,-74.98398000
101.17119939,-74.98398000
101.21215938,-74.98398000
101.25311938,-70.42146000
101.29407938,-65.87420000
101.33503938,-61.32695000
101.37599938,-61.32695000
101.41695938,-61.32695000
101.45791938,-56.76443000
101.49887938,-56.76443000
101.53983938,-52.21717000
101.58079938,-47.66991000
101.62175938,-47.66991000
101.66271938,-47.66991000
101.70367938,-43.10740000
101.74463938,-38.56014000
101.78559938,-38.56014000
101.82655938,-33.99762000
101.86751938,-33.99762000
101.90847938,-29.45036000
101.94943938,-29.45036000
101.99039938,-24.90310000
102.03135938,-24.90310000
102.07231938,-20.34059000
102.11327938,-20.34059000
102.15423938,-15.79333000
102.19519938,-15.79333000
102.23615938,-11.24607000
102.27711938,-11.24607000
102.31807938,-2.13629600
102.35903938,-2.13629600
102.39999938,2.41096200
102.44095938,2.41096200
102.48191938,6.97348000
102.52287938,6.97348000
102.56383938,6.97348000
102.60479938,6.97348000
102.64575938,6.97348000
102.68671938,6.97348000
102.72767938,6.97348000
102.76863938,6.97348000
102.80959938,6.97348000
102.85055937,6.97348000
102.89151937,25.16251000
102.93247937,29.72503000
102.97343937,34.27229000
103.01439937,38.81955000
103.05535937,43.38206000
103.09631937,47.92932000
103.13727937,47.92932000
103.17823937,52.47658000
103.21919937,52.47658000
103.26015937,57.03909000
103.30111937,61.58635000
103.34207937,66.13361000
103.38303937,66.13361000
103.42399937,70.69613000
103.46495937,75.24339000
103.50591937,75.24339000
103.54687937,79.80591000
103.58783937,79.80591000
103.62879937,84.35316000
103.66975937,88.90041000
103.71071937,88.90041000
103.75167937,88.90041000
103.79263937,98.01019000
103.83359937,98.01019000
103.87455937,98.01019000
103.91551937,102.55750000
103.95647937,107.12000000
103.99743937,107.12000000
104.03839937,111.66720000
104.07935937,111.66720000
104.12031937,116.21450000
104.16127937,116.21450000
104.20223937,120.77700000
104.24319937,125.32430000
104.28415937,125.32430000
104.32511937,125.32430000
104.36607937,129.87150000
104.40703937,129.87150000
104.44799937,134.43400000
104.48895936,134.43400000
104.52991936,138.98130000
104.57087936,138.98130000
104.61183936,143.54380000
104.65279936,143.54380000
104.69375936,143.54380000
104.73471936,148.09110000
104.77567936,148.09110000
104.81663936,152.63830000
104.85759936,152.63830000
104.89855936,152.63830000
104.93951936,157.20080000
104.98047936,157.20080000
105.02143936,161.74810000
105.06239936,161.74810000
105.10335936,161.74810000
105.14431936,161.74810000
105.18527936,166.29540000
105.22623936,166.29540000
105.26719936,170.85790000
105.30815936,170.85790000
105.34911936,170.85790000
105.39007936,175.40510000
105.43103936,179.95240000
105.47199936,179.95240000
105.51295936,179.95240000
105.55391936,179.95240000
105.59487936,184.51490000
105.63583936,184.51490000
105.67679936,184.51490000
105.71775936,184.51490000
105.75871936,189.06220000
105.79967936,189.06220000
105.84063936,189.06220000
105.88159936,193.62470000
105.92255936,193.62470000
105.96351936,193.62470000
106.00447936,193.62470000
106.04543936,193.62470000
106.08639936,198.17190000
106.12735936,198.17190000
106.16831935,198.17190000
106.20927935,198.17190000
106.25023935,202.71920000
106.29119935,202.71920000
106.33215935,202.71920000
106.37311935,202.71920000
106.41407935,202.71920000
106.45503935,202.71920000
106.49599935,207.28170000
106.53695935,207.28170000
106.57791935,207.28170000
106.61887935,211.82900000
106.65983935,211.82900000
106.70079935,211.82900000
106.74175935,211.82900000
106.78271935,211.82900000
106.82367935,216.37620000
106.86463935,211.82900000
106.90559935,211.82900000
106.94655935,216.37620000
106.98751935,216.37620000
107.02847935,216.37620000
107.06943935,216.37620000
107.11039935,216.37620000
107.15135935,216.37620000
107.19231935,216.37620000
107.23327935,216.37620000
107.27423935,216.37620000
107.31519935,216.37620000
107.35615935,216.37620000
107.39711935,216.37620000
107.43807935,216.37620000
107.47903935,216.37620000
107.51999935,216.37620000
107.56095935,216.37620000
107.60191935,216.37620000
107.64287935,216.37620000
107.68383935,211.82900000
107.72479935,216.37620000
107.76575935,216.37620000
107.80671934,216.37620000
107.84767934,211.82900000
107.88863934,211.82900000
107.92959934,211.82900000
107.97055934,211.82900000
108.01151934,211.82900000
108.05247934,207.28170000
108.09343934,211.82900000
108.13439934,207.28170000
108.17535934,211.82900000
108.21631934,207.28170000
108.25727934,207.28170000
108.29823934,207.28170000
108.33919934,207.28170000
108.38015934,202.71920000
108.42111934,202.71920000
108.46207934,207.28170000
108.50303934,202.71920000
108.54399934,202.71920000
108.58495934,198.17190000
108.62591934,202.71920000
108.66687934,202.71920000
108.70783934,198.17190000
108.74879934,198.17190000
108.78975934,198.17190000
108.83071934,193.62470000
108.87167934,193.62470000
108.91263934,193.62470000
108.95359934,193.62470000
108.99455934,189.06220000
109.03551934,189.06220000
109.07647934,184.51490000
109.11743934,184.51490000
109.15839934,184.51490000
109.19935934,179.95240000
109.24031934,179.95240000
109.28127934,179.95240000
109.32223934,179.95240000
109.36319934,175.40510000
109.40415934,175.40510000
109.44511933,170.85790000
109.48607933,170.85790000
109.52703933,166.29540000
109.56799933,166.29540000
109.60895933,166.29540000
109.64991933,161.74810000
109.69087933,161.74810000
109.73183933,157.20080000
109.77279933,152.63830000
109.81375933,152.63830000
109.85471933,152.63830000
109.89567933,148.09110000
109.93663933,143.54380000
109.97759933,143.54380000
110.01855933,143.54380000
110.05951933,138.98130000
110.10047933,138.98130000
110.14143933,134.43400000
110.18239933,134.43400000
110.22335933,129.87150000
110.26431933,129.87150000
110.30527933,129.87150000
110.34623933,125.32430000
110.38719933,120.77700000
110.42815933,120.77700000
110.46911933,116.21450000
110.51007933,116.21450000
110.55103933,116.21450000
110.59199933,111.66720000
110.63295933,107.12000000
110.67391933,107.12000000
110.71487933,102.55750000
110.75583933,98.01019000
110.79679933,98.01019000
110.83775933,93.46294000
110.87871933,93.46294000
110.91967933,88.90041000
110.96063933,88.90041000
111.00159933,84.35316000
111.04255933,84.35316000
111.08351932,79.80591000
111.12447932,75.24339000
111.16543932,75.24339000
111.20639932,70.69613000
111.24735932,70.69613000
111.28831932,66.13361000
111.32927932,61.58635000
111.37023932,61.58635000
111.41119932,57.03909000
111.45215932,57.03909000
111.49311932,52.47658000
111.53407932,52.47658000
111.57503932,47.92932000
111.61599932,47.92932000
111.65695932,43.38206000
111.69791932,43.38206000
111.73887932,38.81955000
111.77983932,38.81955000
111.82079932,34.27229000
111.86175932,34.27229000
111.90271932,29.72503000
111.94367932,25.16251000
111.98463932,25.16251000
112.02559932,20.61525000
112.06655932,20.61525000
112.10751932,20.61525000
112.14847932,16.06800000
112.18943932,16.06800000
112.23039932,11.52074000
112.27135932,6.97348000
112.31231932,6.97348000
112.35327932,2.41096200
112.39423932,2.41096200
112.43519932,-2.13629600
112.47615932,-6.68355400
112.51711932,-6.68355400
112.55807932,-11.24607000
112.59903932,-6.68355400
112.63999932,-6.68355400
112.68095932,-6.68355400
112.72191931,-6.68355400
112.76287931,-6.68355400
112.80383931,-6.68355400
112.84479931,-6.68355400
112.88575931,-11.24607000
112.92671931,-29.45036000
112.96767931,-33.99762000
113.00863931,-38.56014000
113.04959931,-38.56014000
113.09055931,-47.66991000
113.13151931,-47.66991000
113.17247931,-52.21717000
113.21343931,-56.76443000
113.25439931,-56.76443000
113.29535931,-56.76443000
113.33631931,-61.32695000
113.37727931,-65.87420000
113.41823931,-70.42146000
113.45919931,-70.42146000
113.50015931,-70.42146000
113.54111931,-79.53123000
113.58207931,-84.07849000
113.62303931,-84.07849000
113.66399931,-84.07849000
113.70495931,-93.18827000
113.74591931,-93.18827000
113.78687931,-97.73553000
113.82783931,-97.73553000
113.86879931,-102.29800000
113.90975931,-106.84530000
113.95071931,-106.84530000
113.99167931,-111.40780000
114.03263931,-111.40780000
114.07359931,-115.95510000
114.11455931,-115.95510000
114.15551931,-120.50230000
114.19647931,-120.50230000
114.23743931,-125.06480000
114.27839931,-125.06480000
114.31935931,-129.61210000
114.36031930,-129.61210000
114.40127930,-129.61210000
114.44223930,-134.15940000
114.48319930,-134.15940000
114.52415930,-138.72190000
114.56511930,-138.72190000
114.60607930,-143.26910000
114.64703930,-143.26910000
114.68799930,-147.81640000
114.72895930,-147.81640000
114.76991930,-147.81640000
114.81087930,-152.37890000
114.85183930,-152.37890000
114.89279930,-156.92620000
114.93375930,-156.92620000
114.97471930,-161.48870000
115.01567930,-161.48870000
115.05663930,-161.48870000
115.09759930,-161.48870000
115.13855930,-166.03590000
115.17951930,-170.58320000
115.22047930,-170.58320000
115.26143930,-170.58320000
115.30239930,-175.14570000
115.34335930,-175.14570000
115.38431930,-179.69300000
115.42527930,-179.69300000
115.46623930,-184.24020000
115.50719930,-184.24020000
115.54815930,-184.24020000
115.58911930,-184.24020000
115.63007930,-184.24020000
115.67103930,-188.80270000
115.71199930,-188.80270000
115.75295930,-193.35000000
115.79391930,-193.35000000
115.83487930,-193.35000000
115.87583930,-193.35000000
115.91679930,-193.35000000
115.95775930,-197.89730000
115.99871930,-197.89730000
116.03967929,-197.89730000
116.08063929,-197.89730000
116.12159929,-197.89730000
116.16255929,-202.45980000
116.20351929,-202.45980000
116.24447929,-202.45980000
116.28543929,-202.45980000
116.32639929,-202.45980000
116.36735929,-202.45980000
116.40831929,-207.00700000
116.44927929,-207.00700000
116.49023929,-207.00700000
116.53119929,-211.55430000
116.57215929,-211.55430000
116.61311929,-211.55430000
116.65407929,-211.55430000
116.69503929,-211.55430000
116.73599929,-211.55430000
116.77695929,-211.55430000
116.81791929,-216.11680000
116.85887929,-216.11680000
116.89983929,-216.11680000
116.94079929,-216.11680000
116.98175929,-216.11680000
117.02271929,-216.11680000
117.06367929,-216.11680000
117.10463929,-216.11680000
117.14559929,-216.11680000
117.18655929,-220.66410000
117.22751929,-220.66410000
117.26847929,-216.11680000
117.30943929,-220.66410000
117.35039929,-216.11680000
117.39135929,-216.11680000
117.43231929,-220.66410000
117.47327929,-220.66410000
117.51423929,-216.11680000
117.55519929,-220.66410000
117.59615929,-216.11680000
117.63711929,-216.11680000
117.67807928,-216.11680000
117.71903928,-216.11680000
117.75999928,-216.11680000
117.80095928,-216.11680000
117.84191928,-216.11680000
117.88287928,-216.11680000
117.92383928,-211.55430000
117.96479928,-216.11680000
118.00575928,-216.11680000
118.04671928,-211.55430000
118.08767928,-216.11680000
118.12863928,-211.55430000
118.16959928,-211.55430000
118.21055928,-211.55430000
118.25151928,-211.55430000
118.29247928,-207.00700000
118.33343928,-207.00700000
118.37439928,-207.00700000
118.41535928,-207.00700000
118.45631928,-207.00700000
118.49727928,-207.00700000
118.53823928,-202.45980000
118.57919928,-202.45980000
118.62015928,-202.45980000
118.66111928,-202.45980000
118.70207928,-202.45980000
118.74303928,-202.45980000
118.78399928,-202.45980000
118.82495928,-197.89730000
118.86591928,-197.89730000
118.90687928,-197.89730000
118.94783928,-197.89730000
118.98879928,-193.35000000
119.02975928,-193.35000000
119.07071928,-188.80270000
119.11167928,-188.80270000
119.15263928,-188.80270000
119.19359928,-184.24020000
119.23455928,-184.24020000
119.27551928,-184.24020000
119.31647927,-184.24020000
119.35743927,-179.69300000
119.39839927,-175.14570000
119.43935927,-179.69300000
119.48031927,-175.14570000
119.52127927,-170.58320000
119.56223927,-166.03590000
119.60319927,-166.03590000
119.64415927,-166.03590000
119.68511927,-161.48870000
119.72607927,-161.48870000
119.76703927,-156.92620000
119.80799927,-152.37890000
119.84895927,-156.92620000
119.88991927,-152.37890000
119.93087927,-152.37890000
119.97183927,-147.81640000
120.01279927,-143.26910000
120.05375927,-143.26910000
120.09471927,-143.26910000
120.13567927,-138.72190000
120.17663927,-138.72190000
120.21759927,-134.15940000
120.25855927,-134.15940000
120.29951927,-129.61210000
120.34047927,-129.61210000
120.38143927,-129.61210000
120.42239927,-125.06480000
120.46335927,-120.50230000
120.50431927,-120.50230000
120.54527927,-115.95510000
120.58623927,-115.95510000
120.62719927,-111.40780000
120.66815927,-111.40780000
120.70911927,-106.84530000
120.75007927,-102.29800000
120.79103927,-102.29800000
120.83199927,-97.73553000
120.87295927,-93.18827000
120.91391927,-93.18827000
120.95487926,-88.64101000
120.99583926,-88.64101000
121.03679926,-84.07849000
121.07775926,-84.07849000
121.11871926,-79.53123000
121.15967926,-74.98398000
121.20063926,-74.98398000
121.24159926,-70.42146000
121.28255926,-70.42146000
121.32351926,-65.87420000
121.36447926,-65.87420000
121.40543926,-61.32695000
121.44639926,-56.76443000
121.48735926,-56.76443000
121.52831926,-52.21717000
121.56927926,-52.21717000
121.61023926,-47.66991000
121.65119926,-47.66991000
121.69215926,-47.66991000
121.73311926,-43.10740000
121.77407926,-38.56014000
121.81503926,-38.56014000
121.85599926,-33.99762000
121.89695926,-33.99762000
121.93791926,-29.45036000
121.97887926,-29.45036000
122.01983926,-24.90310000
122.06079926,-24.90310000
122.10175926,-20.34059000
122.14271926,-15.79333000
122.18367926,-15.79333000
122.22463926,-15.79333000
122.26559926,-11.24607000
122.30655926,-6.68355400
122.34751926,-6.68355400
122.38847926,-2.13629600
122.42943926,-2.13629600
122.47039926,2.41096200
122.51135926,6.97348000
122.55231926,6.97348000
122.59327925,6.97348000
122.63423925,6.97348000
122.67519925,6.97348000
122.71615925,6.97348000
122.75711925,6.97348000
122.79807925,6.97348000
122.83903925,6.97348000
122.87999925,6.97348000
122.92095925,25.16251000
122.96191925,29.72503000
123.00287925,34.27229000
123.04383925,38.81955000
123.08479925,43.38206000
123.12575925,43.38206000
123.16671925,47.92932000
123.20767925,52.47658000
123.24863925,52.47658000
123.28959925,57.03909000
123.33055925,61.58635000
123.37151925,66.13361000
123.41247925,70.69613000
123.45343925,70.69613000
123.49439925,70.69613000
123.53535925,75.24339000
123.57631925,75.24339000
123.61727925,84.35316000
123.65823925,88.90041000
123.69919925,88.90041000
123.74015925,88.90041000
123.78111925,93.46294000
123.82207925,93.46294000
123.86303925,98.01019000
123.90399925,102.55750000
123.94495925,102.55750000
123.98591925,102.55750000
124.02687925,107.12000000
124.06783925,111.66720000
124.10879925,111.66720000
124.14975925,116.21450000
124.19071925,116.21450000
124.23167924,120.77700000
124.27263924,120.77700000
124.31359924,125.32430000
124.35455924,129.87150000
124.39551924,129.87150000
124.43647924,129.87150000
124.47743924,129.87150000
124.51839924,134.43400000
124.55935924,138.98130000
124.60031924,138.98130000
124.64127924,143.54380000
124.68223924,143.54380000
124.72319924,143.54380000
124.76415924,148.09110000
124.80511924,152.63830000
124.84607924,152.63830000
124.88703924,152.63830000
124.92799924,152.63830000
124.96895924,152.63830000
125.00991924,157.20080000
125.05087924,161.74810000
125.09183924,161.74810000
125.13279924,161.74810000
125.17375924,161.74810000
125.21471924,166.29540000
125.25567924,166.29540000
125.29663924,170.85790000
125.33759924,170.85790000
125.37855924,170.85790000
125.41951924,170.85790000
125.46047924,175.40510000
125.50143924,179.95240000
125.54239924,179.95240000
125.58335924,179.95240000
125.62431924,179.95240000
125.66527924,184.51490000
125.70623924,184.51490000
125.74719924,184.51490000
125.78815924,189.06220000
125.82911924,189.06220000
125.87007924,189.06220000
125.91103923,189.06220000
125.95199923,193.62470000
125.99295923,193.62470000
126.03391923,193.62470000
126.07487923,193.62470000
126.11583923,198.17190000
126.15679923,198.17190000
126.19775923,198.17190000
126.23871923,198.17190000
126.27967923,202.71920000
126.32063923,202.71920000
126.36159923,202.71920000
126.40255923,202.71920000
126.44351923,207.28170000
126.48447923,207.28170000
126.52543923,207.28170000
126.56639923,207.28170000
126.60735923,207.28170000
126.64831923,211.82900000
126.68927923,211.82900000
126.73023923,211.82900000
126.77119923,211.82900000
126.81215923,211.82900000
126.85311923,211.82900000
126.89407923,211.82900000
126.93503923,216.37620000
126.97599923,216.37620000
127.01695923,216.37620000
127.05791923,216.37620000
127.09887923,216.37620000
127.13983923,216.37620000
127.18079923,216.37620000
127.22175923,216.37620000
127.26271923,216.37620000
127.30367923,216.37620000
127.34463923,216.37620000
127.38559923,216.37620000
127.42655923,216.37620000
127.46751923,216.37620000
127.50847923,216.37620000
127.54943922,216.37620000
127.59039922,216.37620000
127.63135922,216.37620000
127.67231922,216.37620000
127.71327922,216.37620000
127.75423922,216.37620000
127.79519922,211.82900000
127.83615922,216.37620000
127.87711922,216.37620000
127.91807922,216.37620000
127.95903922,211.82900000
127.99999922,211.82900000
128.04095922,211.82900000
128.08191922,211.82900000
128.12287922,207.28170000
128.16383922,211.82900000
128.20479922,207.28170000
128.24575922,207.28170000
128.28671922,207.28170000
128.32767922,207.28170000
128.36863922,207.28170000
128.40959922,207.28170000
128.45055922,202.71920000
128.49151922,202.71920000
128.53247922,202.71920000
128.57343922,202.71920000
128.61439922,202.71920000
128.65535922,202.71920000
128.69631922,198.17190000
128.73727922,198.17190000
128.77823922,198.17190000
128.81919922,198.17190000
128.86015922,198.17190000
128.90111922,193.62470000
128.94207922,193.62470000
128.98303922,189.06220000
129.02399922,189.06220000
129.06495922,189.06220000
129.10591922,189.06220000
129.14687922,184.51490000
129.18783921,184.51490000
129.22879921,179.95240000
129.26975921,179.95240000
129.31071921,179.95240000
129.35167921,179.95240000
129.39263921,170.85790000
129.43359921,170.85790000
129.47455921,170.85790000
129.51551921,170.85790000
129.55647921,166.29540000
129.59743921,166.29540000
129.63839921,161.74810000
129.67935921,161.74810000
129.72031921,161.74810000
129.76127921,157.20080000
129.80223921,152.63830000
129.84319921,152.63830000
129.88415921,152.63830000
129.92511921,148.09110000
129.96607921,148.09110000
130.00703921,143.54380000
130.04799921,143.54380000
130.08895921,138.98130000
130.12991921,138.98130000
130.17087921,134.43400000
130.21183921,134.43400000
130.25279921,129.87150000
130.29375921,129.87150000
130.33471921,125.32430000
130.37567921,125.32430000
130.41663921,125.32430000
130.45759921,120.77700000
130.49855921,116.21450000
130.53951921,116.21450000
130.58047921,111.66720000
130.62143921,111.66720000
130.66239921,107.12000000
130.70335921,107.12000000
130.74431921,102.55750000
130.78527921,98.01019000
130.82623920,98.01019000
130.86719920,93.46294000
130.90815920,93.46294000
130.94911920,88.90041000
130.99007920,88.90041000
131.03103920,84.35316000
131.07199920,79.80591000
131.11295920,79.80591000
131.15391920,79.80591000
131.19487920,75.24339000
131.23583920,70.69613000
131.27679920,66.13361000
131.31775920,66.13361000
131.35871920,66.13361000
131.39967920,61.58635000
131.44063920,57.03909000
131.48159920,57.03909000
131.52255920,57.03909000
131.56351920,52.47658000
131.60447920,47.92932000
131.64543920,47.92932000
131.68639920,43.38206000
131.72735920,43.38206000
131.76831920,38.81955000
131.80927920,38.81955000
131.85023920,34.27229000
131.89119920,34.27229000
131.93215920,29.72503000
131.97311920,25.16251000
132.01407920,25.16251000
132.05503920,25.16251000
132.09599920,20.61525000
132.13695920,20.61525000
132.17791920,16.06800000
132.21887920,16.06800000
132.25983920,11.52074000
132.30079920,6.97348000
132.34175920,6.97348000
132.38271920,2.41096200
132.42367920,-2.13629600
132.46463919,-2.13629600
132.50559919,-2.13629600
132.54655919,-6.68355400
132.58751919,-6.68355400
132.62847919,-6.68355400
132.66943919,-6.68355400
132.71039919,-11.24607000
132.75135919,-6.68355400
132.79231919,-6.68355400
132.83327919,-6.68355400
132.87423919,-6.68355400
132.91519919,-6.68355400
132.95615919,-29.45036000
132.99711919,-33.99762000
133.03807919,-38.56014000
133.07903919,-43.10740000
133.11999919,-43.10740000
133.16095919,-47.66991000
133.20191919,-52.21717000
133.24287919,-56.76443000
133.28383919,-56.76443000
133.32479919,-56.76443000
133.36575919,-61.32695000
133.40671919,-65.87420000
133.44767919,-70.42146000
133.48863919,-74.98398000
133.52959919,-74.98398000
133.57055919,-79.53123000
133.61151919,-79.53123000
133.65247919,-84.07849000
133.69343919,-88.64101000
133.73439919,-93.18827000
133.77535919,-93.18827000
133.81631919,-93.18827000
133.85727919,-97.73553000
133.89823919,-102.29800000
133.93919919,-106.84530000
133.98015919,-106.84530000
134.02111919,-111.40780000
134.06207919,-111.40780000
134.10303918,-115.95510000
134.14399918,-115.95510000
134.18495918,-120.50230000
134.22591918,-120.50230000
134.26687918,-125.06480000
134.30783918,-125.06480000
134.34879918,-129.61210000
134.38975918,-129.61210000
134.43071918,-129.61210000
134.47167918,-134.15940000
134.51263918,-138.72190000
134.55359918,-134.15940000
134.59455918,-138.72190000
134.63551918,-143.26910000
134.67647918,-147.81640000
134.71743918,-143.26910000
134.75839918,-147.81640000
134.79935918,-147.81640000
134.84031918,-152.37890000
134.88127918,-156.92620000
134.92223918,-156.92620000
134.96319918,-156.92620000
135.00415918,-161.48870000
135.04511918,-161.48870000
135.08607918,-161.48870000
135.12703918,-166.03590000
135.16799918,-166.03590000
135.20895918,-170.58320000
135.24991918,-170.58320000
135.29087918,-175.14570000
135.33183918,-175.14570000
135.37279918,-175.14570000
135.41375918,-179.69300000
135.45471918,-179.69300000
135.49567918,-179.69300000
135.53663918,-184.24020000
135.57759918,-184.24020000
135.61855918,-184.24020000
135.65951918,-188.80270000
135.70047918,-188.80270000
135.74143918,-188.80270000
135.78239917,-188.80270000
135.82335917,-193.35000000
135.86431917,-193.35000000
135.90527917,-193.35000000
135.94623917,-193.35000000
135.98719917,-197.89730000
136.02815917,-197.89730000
136.06911917,-197.89730000
136.11007917,-197.89730000
136.15103917,-202.45980000
136.19199917,-202.45980000
136.23295917,-202.45980000
136.27391917,-202.45980000
136.31487917,-202.45980000
136.35583917,-202.45980000
136.39679917,-207.00700000
136.43775917,-207.00700000
136.47871917,-207.00700000
136.51967917,-211.55430000
136.56063917,-207.00700000
136.60159917,-211.55430000
136.64255917,-211.55430000
136.68351917,-216.11680000
136.72447917,-216.11680000
136.76543917,-216.11680000
136.80639917,-216.11680000
136.84735917,-216.11680000
136.88831917,-216.11680000
136.92927917,-216.11680000
136.97023917,-216.11680000
137.01119917,-216.11680000
137.05215917,-220.66410000
137.09311917,-216.11680000
137.13407917,-216.11680000
137.17503917,-220.66410000
137.21599917,-220.66410000
137.25695917,-220.66410000
137.29791917,-216.11680000
137.33887917,-216.11680000
137.37983917,-216.11680000
137.42079916,-220.66410000
137.46175916,-216.11680000
137.50271916,-216.11680000
137.54367916,-220.66410000
137.58463916,-220.66410000
137.62559916,-220.66410000
137.66655916,-216.11680000
137.70751916,-216.11680000
137.74847916,-216.11680000
137.78943916,-216.11680000
137.83039916,-216.11680000
137.87135916,-216.11680000
137.91231916,-216.11680000
137.95327916,-216.11680000
137.99423916,-216.11680000
138.03519916,-216.11680000
138.07615916,-211.55430000
138.11711916,-216.11680000
138.15807916,-211.55430000
138.19903916,-211.55430000
138.23999916,-211.55430000
138.28095916,-207.00700000
138.32191916,-207.00700000
138.36287916,-207.00700000
138.40383916,-207.00700000
138.44479916,-207.00700000
138.48575916,-202.45980000
138.52671916,-202.45980000
138.56767916,-207.00700000
138.60863916,-202.45980000
138.64959916,-207.00700000
138.69055916,-202.45980000
138.73151916,-202.45980000
138.77247916,-202.45980000
138.81343916,-197.89730000
138.85439916,-197.89730000
138.89535916,-197.89730000
138.93631916,-193.35000000
138.97727916,-197.89730000
139.01823916,-193.35000000
139.05919915,-193.35000000
139.10015915,-193.35000000
139.14111915,-188.80270000
139.18207915,-184.24020000
139.22303915,-184.24020000
139.26399915,-184.24020000
139.30495915,-184.24020000
139.34591915,-179.69300000
139.38687915,-179.69300000
139.42783915,-175.14570000
139.46879915,-175.14570000
139.50975915,-175.14570000
139.55071915,-170.58320000
139.59167915,-166.03590000
139.63263915,-166.03590000
139.67359915,-166.03590000
139.71455915,-161.48870000
139.75551915,-161.48870000
139.79647915,-156.92620000
139.83743915,-152.37890000
139.87839915,-152.37890000
139.91935915,-147.81640000
139.96031915,-147.81640000
140.00127915,-147.81640000
140.04223915,-147.81640000
140.08319915,-143.26910000
140.12415915,-143.26910000
140.16511915,-138.72190000
140.20607915,-138.72190000
140.24703915,-134.15940000
140.28799915,-134.15940000
140.32895915,-129.61210000
140.36991915,-129.61210000
140.41087915,-125.06480000
140.45183915,-125.06480000
140.49279915,-120.50230000
140.53375915,-120.50230000
140.57471915,-115.95510000
140.61567915,-111.40780000
140.65663915,-111.40780000
140.69759914,-106.84530000
140.73855914,-106.84530000
140.77951914,-102.29800000
140.82047914,-102.29800000
140.86143914,-97.73553000
140.90239914,-97.73553000
140.94335914,-93.18827000
140.98431914,-93.18827000
141.02527914,-88.64101000
141.06623914,-84.07849000
141.10719914,-79.53123000
141.14815914,-79.53123000
141.18911914,-79.53123000
141.23007914,-74.98398000
141.27103914,-70.42146000
141.31199914,-70.42146000
141.35295914,-65.87420000
141.39391914,-65.87420000
141.43487914,-61.32695000
141.47583914,-56.76443000
141.51679914,-56.76443000
141.55775914,-52.21717000
141.59871914,-52.21717000
141.63967914,-47.66991000
141.68063914,-47.66991000
141.72159914,-43.10740000
141.76255914,-38.56014000
141.80351914,-38.56014000
141.84447914,-38.56014000
141.88543914,-33.99762000
141.92639914,-33.99762000
141.96735914,-29.45036000
142.00831914,-29.45036000
142.04927914,-24.90310000
142.09023914,-24.90310000
